id,study,start_date,dob1,dob2,gender,ethnic,eng,edu,emp,age,honest,honest1,honest2
3_405,3,2019-05-29T10:58:54Z,1969,5,Female,White/Caucasian,Yes,High School,Full time,50,NA,Yes,Yes
3_406,3,2019-05-29T11:13:38Z,1995,1,Male,White/Caucasian,Yes,Bachelor degree,Full time,24.3333333333333,NA,Yes,Yes
3_407,3,2019-05-29T11:20:33Z,1993,8,Male,White/Caucasian,Yes,Bachelor degree,Full time,25.75,NA,Yes,Yes
3_408,3,2019-05-29T11:16:59Z,1969,11,Female,African or African American,Yes,Bachelor degree,Part time,49.5,NA,Yes,Yes
3_409,3,2019-05-29T10:51:10Z,1990,8,Male,White/Caucasian,Yes,Bachelor degree,Full time,28.75,NA,Yes,Yes
3_410,3,2019-05-29T11:39:07Z,1985,2,Female,White/Caucasian,Yes,High School,Full time,34.25,NA,Yes,Yes
3_411,3,2019-05-29T11:57:04Z,1983,12,Male,White/Caucasian,Yes,Bachelor degree,Full time,35.4166666666667,NA,Yes,Yes
3_412,3,2019-05-29T11:24:37Z,1983,11,Male,White/Caucasian,Yes,Postgraduate degree,Full time,35.5,NA,Yes,Yes
3_413,3,2019-05-29T12:21:00Z,1972,5,Male,White/Caucasian,Yes,"Trade, technical or vocational training",Full time,47,NA,Yes,Yes
3_414,3,2019-05-29T12:48:09Z,1962,3,Female,White/Caucasian,Yes,Bachelor degree,Full time,57.1666666666667,NA,Yes,Yes
3_415,3,2019-05-29T12:53:19Z,1993,12,Male,White/Caucasian,Yes,High School,Full time,25.4166666666667,NA,Yes,Yes
3_416,3,2019-05-29T12:53:58Z,1995,12,Male,White/Caucasian,Yes,High School,Not employed,23.4166666666667,NA,Yes,Yes
3_417,3,2019-05-29T13:02:02Z,1986,3,Female,White/Caucasian,Yes,High School,Full time,33.1666666666667,NA,Yes,Yes
3_418,3,2019-05-29T13:27:44Z,1994,11,Male,White/Caucasian,Yes,Bachelor degree,Full time,24.5,NA,Yes,Yes
3_419,3,2019-05-29T13:02:51Z,1993,8,Female,Other Asian,No,Bachelor degree,Full time,25.75,NA,Yes,Yes
3_420,3,2019-05-29T14:02:35Z,1986,5,Female,White/Caucasian,Yes,High School,Part time,33,NA,Yes,Yes
3_421,3,2019-05-29T13:25:06Z,1991,4,Male,White/Caucasian,Yes,High School,Full time,28.0833333333333,NA,Yes,Yes
